neighbor_moveinitial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
swap,1000.000,0.001,0.925,250,62288.535,62288.535,116629.905,1219,44500,2.739,54679.000,1.139167,13.917,5
swap,1000.000,0.001,0.925,500,62288.535,62288.535,122276.570,2464,89000,2.769,54679.000,1.139167,13.917,11
swap,1000.000,0.001,0.925,750,62288.535,62288.535,122475.514,3529,133500,2.643,54679.000,1.139167,13.917,16
swap,1000.000,0.001,0.925,1000,62288.535,62288.535,121987.133,4855,178000,2.728,54679.000,1.139167,13.917,22
swap,1000.000,0.001,0.925,1250,62288.535,62288.535,123011.360,5849,222500,2.629,54679.000,1.139167,13.917,27
swap,1000.000,0.001,0.925,1500,62288.535,62288.535,121198.225,6840,267000,2.562,54679.000,1.139167,13.917,32
swap,1000.000,0.001,0.950,250,62288.535,62288.535,117700.733,1754,67500,2.599,54679.000,1.139167,13.917,8
swap,1000.000,0.001,0.950,500,62288.535,62288.535,119502.411,3446,135000,2.553,54679.000,1.139167,13.917,16
swap,1000.000,0.001,0.950,750,62288.535,62288.535,122565.716,5202,202500,2.569,54679.000,1.139167,13.917,24
swap,1000.000,0.001,0.950,1000,62288.535,62288.535,123325.533,7297,270000,2.703,54679.000,1.139167,13.917,33
swap,1000.000,0.001,0.950,1250,62288.535,62288.535,123946.264,8760,337500,2.596,54679.000,1.139167,13.917,41
swap,1000.000,0.001,0.950,1500,62288.535,62288.535,123274.346,10125,405000,2.500,54679.000,1.139167,13.917,49
swap,1000.000,0.001,0.975,250,62288.535,62288.535,121932.910,3554,136500,2.604,54679.000,1.139167,13.917,16
swap,1000.000,0.001,0.975,500,62288.535,62288.535,122259.043,6915,273000,2.533,54679.000,1.139167,13.917,34
swap,1000.000,0.001,0.975,750,62288.535,62288.535,122282.341,10176,409500,2.485,54679.000,1.139167,13.917,49
swap,1000.000,0.001,0.975,1000,62288.535,62288.535,121104.276,13181,546000,2.414,54679.000,1.139167,13.917,66
swap,1000.000,0.001,0.975,1250,62288.535,62288.535,121770.994,16994,682500,2.490,54679.000,1.139167,13.917,82
swap,1000.000,0.001,0.975,1500,62288.535,62288.535,122683.079,20096,819000,2.454,54679.000,1.139167,13.917,99
swap,1000.000,0.001,0.990,250,62288.535,62288.535,122329.901,8431,343750,2.453,54679.000,1.139167,13.917,42
swap,1000.000,0.001,0.990,500,62288.535,62288.535,122435.048,17014,687500,2.475,54679.000,1.139167,13.917,82
swap,1000.000,0.001,0.990,750,62288.535,62288.535,122636.782,24983,1031250,2.423,54679.000,1.139167,13.917,125
swap,1000.000,0.001,0.990,1000,62288.535,62288.535,123041.301,33683,1375000,2.450,54679.000,1.139167,13.917,166
swap,1000.000,0.001,0.990,1250,62288.535,62288.535,122753.113,41967,1718750,2.442,54679.000,1.139167,13.917,209
swap,1000.000,0.001,0.990,1500,62288.535,62288.535,123263.971,50166,2062500,2.432,54679.000,1.139167,13.917,250
swap,1000.000,0.001,0.995,250,62288.535,62288.535,122043.512,16905,689250,2.453,54679.000,1.139167,13.917,84
swap,1000.000,0.001,0.995,500,62288.535,62288.535,122954.831,33411,1378500,2.424,54679.000,1.139167,13.917,169
swap,1000.000,0.001,0.995,750,62288.535,62288.535,122588.220,49901,2067750,2.413,54679.000,1.139167,13.917,252
swap,1000.000,0.001,0.995,1000,62288.535,62288.535,123345.871,65857,2757000,2.389,54679.000,1.139167,13.917,335
swap,1000.000,0.001,0.995,1250,62288.535,62288.535,122634.522,82062,3446250,2.381,54679.000,1.139167,13.917,423
swap,1000.000,0.001,0.995,1500,62288.535,62288.535,122916.904,99744,4135500,2.412,54679.000,1.139167,13.917,501
swap,1000.000,0.000,0.900,250,62288.535,62288.535,109892.595,828,38250,2.165,54679.000,1.139167,13.917,4
swap,1000.000,0.000,0.900,500,62288.535,62288.535,119747.992,1741,76500,2.276,54679.000,1.139167,13.917,9
swap,1000.000,0.000,0.900,750,62288.535,62288.535,121333.202,2661,114750,2.319,54679.000,1.139167,13.917,14
swap,1000.000,0.000,0.900,1000,62288.535,62288.535,120882.387,3553,153000,2.322,54679.000,1.139167,13.917,18
swap,1000.000,0.000,0.900,1250,62288.535,62288.535,123229.563,4544,191250,2.376,54679.000,1.139167,13.917,23
swap,1000.000,0.000,0.900,1500,62288.535,62288.535,123170.149,5285,229500,2.303,54679.000,1.139167,13.917,28
swap,1000.000,0.000,0.925,250,62288.535,62288.535,115220.874,1131,51750,2.186,54679.000,1.139167,13.917,6
swap,1000.000,0.000,0.925,500,62288.535,62288.535,118557.876,2330,103500,2.251,54679.000,1.139167,13.917,12
swap,1000.000,0.000,0.925,750,62288.535,62288.535,121748.531,3444,155250,2.218,54679.000,1.139167,13.917,18
swap,1000.000,0.000,0.925,1000,62288.535,62288.535,120860.494,4672,207000,2.257,54679.000,1.139167,13.917,25
swap,1000.000,0.000,0.925,1250,62288.535,62288.535,122855.045,5836,258750,2.255,54679.000,1.139167,13.917,31
swap,1000.000,0.000,0.925,1500,62288.535,62288.535,122689.246,6893,310500,2.220,54679.000,1.139167,13.917,38
swap,1000.000,0.000,0.950,250,62288.535,62288.535,116545.549,1792,78750,2.276,54679.000,1.139167,13.917,9
swap,1000.000,0.000,0.950,500,62288.535,62288.535,120661.386,3344,157500,2.123,54679.000,1.139167,13.917,19
swap,1000.000,0.000,0.950,750,62288.535,62288.535,123114.096,5117,236250,2.166,54679.000,1.139167,13.917,29
swap,1000.000,0.000,0.950,1000,62288.535,62288.535,119764.629,6540,315000,2.076,54679.000,1.139167,13.917,38
swap,1000.000,0.000,0.950,1250,62288.535,62288.535,122586.121,8430,393750,2.141,54679.000,1.139167,13.917,48
swap,1000.000,0.000,0.950,1500,62288.535,62288.535,122159.961,10441,472500,2.210,54679.000,1.139167,13.917,57
swap,1000.000,0.000,0.975,250,62288.535,62288.535,118887.251,3387,159250,2.127,54679.000,1.139167,13.917,19
swap,1000.000,0.000,0.975,500,62288.535,62288.535,120983.625,6507,318500,2.043,54679.000,1.139167,13.917,38
swap,1000.000,0.000,0.975,750,62288.535,62288.535,122583.016,10283,477750,2.152,54679.000,1.139167,13.917,59
swap,1000.000,0.000,0.975,1000,62288.535,62288.535,121863.731,13227,637000,2.076,54679.000,1.139167,13.917,78
swap,1000.000,0.000,0.975,1250,62288.535,62288.535,122575.878,16573,796250,2.081,54679.000,1.139167,13.917,97
swap,1000.000,0.000,0.975,1500,62288.535,62288.535,121686.022,20003,955500,2.093,54679.000,1.139167,13.917,117
swap,1000.000,0.000,0.990,250,62288.535,62288.535,122672.413,8519,401000,2.124,54679.000,1.139167,13.917,49
swap,1000.000,0.000,0.990,500,62288.535,61985.570,122176.754,16441,802000,2.050,54679.000,1.133627,13.363,99
swap,1000.000,0.000,0.990,750,62288.535,62221.285,122291.121,25254,1203000,2.099,54679.000,1.137938,13.794,148
swap,1000.000,0.000,0.990,1000,62288.535,62288.535,122938.725,33215,1604000,2.071,54679.000,1.139167,13.917,195
swap,1000.000,0.000,0.990,1250,62288.535,62288.535,122443.564,41852,2005000,2.087,54679.000,1.139167,13.917,243
swap,1000.000,0.000,0.990,1500,62288.535,62288.535,122489.870,49708,2406000,2.066,54679.000,1.139167,13.917,295
swap,1000.000,0.000,0.995,250,62288.535,62288.535,123109.513,17061,804000,2.122,54679.000,1.139167,13.917,99
swap,1000.000,0.000,0.995,500,62288.535,61713.742,122448.177,33578,1608000,2.088,54679.000,1.128655,12.866,196
swap,1000.000,0.000,0.995,750,62288.535,62288.535,122286.734,48540,2412000,2.012,54679.000,1.139167,13.917,292
swap,1000.000,0.000,0.995,1000,62288.535,62288.535,122732.387,66819,3216000,2.078,54679.000,1.139167,13.917,392
swap,1000.000,0.000,0.995,1250,62288.535,62288.535,122981.140,83392,4020000,2.074,54679.000,1.139167,13.917,488
swap,1000.000,0.000,0.995,1500,62288.535,61650.425,122922.711,99172,4824000,2.056,54679.000,1.127497,12.750,585
swap,2000.000,0.100,0.900,250,62288.535,62288.535,133418.920,2022,23500,8.604,54679.000,1.139167,13.917,2
swap,2000.000,0.100,0.900,500,62288.535,62288.535,135107.510,4042,47000,8.600,54679.000,1.139167,13.917,5
swap,2000.000,0.100,0.900,750,62288.535,62288.535,134646.936,5907,70500,8.379,54679.000,1.139167,13.917,8
swap,2000.000,0.100,0.900,1000,62288.535,62288.535,135452.455,7850,94000,8.351,54679.000,1.139167,13.917,12
swap,2000.000,0.100,0.900,1250,62288.535,62288.535,136448.216,9820,117500,8.357,54679.000,1.139167,13.917,14
swap,2000.000,0.100,0.900,1500,62288.535,62288.535,137900.020,12043,141000,8.541,54679.000,1.139167,13.917,18
swap,2000.000,0.100,0.925,250,62288.535,62288.535,133887.529,2690,32000,8.406,54679.000,1.139167,13.917,3
swap,2000.000,0.100,0.925,500,62288.535,62288.535,136017.814,5388,64000,8.419,54679.000,1.139167,13.917,7
swap,2000.000,0.100,0.925,750,62288.535,62288.535,135851.225,8031,96000,8.366,54679.000,1.139167,13.917,11
swap,2000.000,0.100,0.925,1000,62288.535,62288.535,136398.335,10362,128000,8.095,54679.000,1.139167,13.917,15
swap,2000.000,0.100,0.925,1250,62288.535,62288.535,137465.264,13128,160000,8.205,54679.000,1.139167,13.917,19
swap,2000.000,0.100,0.925,1500,62288.535,62288.535,137423.206,15644,192000,8.148,54679.000,1.139167,13.917,23
swap,2000.000,0.100,0.950,250,62288.535,62288.535,134075.566,4004,48500,8.256,54679.000,1.139167,13.917,6
swap,2000.000,0.100,0.950,500,62288.535,62288.535,135371.911,7756,97000,7.996,54679.000,1.139167,13.917,11
swap,2000.000,0.100,0.950,750,62288.535,62288.535,136930.847,11805,145500,8.113,54679.000,1.139167,13.917,18
swap,2000.000,0.100,0.950,1000,62288.535,62288.535,136957.269,15632,194000,8.058,54679.000,1.139167,13.917,23
swap,2000.000,0.100,0.950,1250,62288.535,62288.535,136825.198,19350,242500,7.979,54679.000,1.139167,13.917,29
swap,2000.000,0.100,0.950,1500,62288.535,62288.535,136918.322,23271,291000,7.997,54679.000,1.139167,13.917,35
swap,2000.000,0.100,0.975,250,62288.535,62288.535,135930.642,7937,98000,8.099,54679.000,1.139167,13.917,12
swap,2000.000,0.100,0.975,500,62288.535,62288.535,136169.159,15512,196000,7.914,54679.000,1.139167,13.917,23
swap,2000.000,0.100,0.975,750,62288.535,62288.535,135957.723,23179,294000,7.884,54679.000,1.139167,13.917,35
swap,2000.000,0.100,0.975,1000,62288.535,62288.535,136966.073,31080,392000,7.929,54679.000,1.139167,13.917,47
swap,2000.000,0.100,0.975,1250,62288.535,62288.535,137101.615,38475,490000,7.852,54679.000,1.139167,13.917,59
swap,2000.000,0.100,0.975,1500,62288.535,62288.535,136849.569,46380,588000,7.888,54679.000,1.139167,13.917,71
swap,2000.000,0.100,0.990,250,62288.535,62288.535,136255.598,19265,246500,7.815,54679.000,1.139167,13.917,30
swap,2000.000,0.100,0.990,500,62288.535,62288.535,136897.926,38370,493000,7.783,54679.000,1.139167,13.917,61
swap,2000.000,0.100,0.990,750,62288.535,62288.535,136874.147,58224,739500,7.873,54679.000,1.139167,13.917,90
swap,2000.000,0.100,0.990,1000,62288.535,62288.535,137202.140,77135,986000,7.823,54679.000,1.139167,13.917,120
swap,2000.000,0.100,0.990,1250,62288.535,62288.535,137448.509,96338,1232500,7.816,54679.000,1.139167,13.917,150
swap,2000.000,0.100,0.990,1500,62288.535,62288.535,137212.487,114872,1479000,7.767,54679.000,1.139167,13.917,179
swap,2000.000,0.100,0.995,250,62288.535,62288.535,136782.389,38868,494000,7.868,54679.000,1.139167,13.917,60
swap,2000.000,0.100,0.995,500,62288.535,62288.535,136899.451,77020,988000,7.796,54679.000,1.139167,13.917,118
swap,2000.000,0.100,0.995,750,62288.535,62288.535,137016.998,115534,1482000,7.796,54679.000,1.139167,13.917,181
swap,2000.000,0.100,0.995,1000,62288.535,62288.535,137050.492,153665,1976000,7.777,54679.000,1.139167,13.917,238
swap,2000.000,0.100,0.995,1250,62288.535,62288.535,137393.264,191609,2470000,7.757,54679.000,1.139167,13.917,298
swap,2000.000,0.100,0.995,1500,62288.535,60697.569,137131.477,230301,2964000,7.770,54679.000,1.110071,11.007,362
swap,2000.000,0.010,0.900,250,62288.535,62288.535,131472.774,2124,29000,7.324,54679.000,1.139167,13.917,3
swap,2000.000,0.010,0.900,500,62288.535,62288.535,136471.121,4031,58000,6.950,54679.000,1.139167,13.917,7
swap,2000.000,0.010,0.900,750,62288.535,62288.535,134528.315,5812,87000,6.680,54679.000,1.139167,13.917,11
swap,2000.000,0.010,0.900,1000,62288.535,62288.535,136230.700,7908,116000,6.817,54679.000,1.139167,13.917,14
swap,2000.000,0.010,0.900,1250,62288.535,62288.535,137277.604,9936,145000,6.852,54679.000,1.139167,13.917,17
swap,2000.000,0.010,0.900,1500,62288.535,62288.535,135772.421,11546,174000,6.636,54679.000,1.139167,13.917,21
swap,2000.000,0.010,0.925,250,62288.535,62288.535,132240.856,2717,39250,6.922,54679.000,1.139167,13.917,5
swap,2000.000,0.010,0.925,500,62288.535,62288.535,136609.744,5209,78500,6.636,54679.000,1.139167,13.917,11
swap,2000.000,0.010,0.925,750,62288.535,62288.535,136278.805,7972,117750,6.770,54679.000,1.139167,13.917,14
swap,2000.000,0.010,0.925,1000,62288.535,62288.535,136991.508,10441,157000,6.650,54679.000,1.139167,13.917,19
swap,2000.000,0.010,0.925,1250,62288.535,62288.535,136477.055,12848,196250,6.547,54679.000,1.139167,13.917,24
swap,2000.000,0.010,0.925,1500,62288.535,62288.535,136937.657,15765,235500,6.694,54679.000,1.139167,13.917,29
swap,2000.000,0.010,0.950,250,62288.535,62288.535,133513.961,4084,59500,6.864,54679.000,1.139167,13.917,7
swap,2000.000,0.010,0.950,500,62288.535,62288.535,135750.254,7784,119000,6.541,54679.000,1.139167,13.917,14
swap,2000.000,0.010,0.950,750,62288.535,62288.535,137105.489,11932,178500,6.685,54679.000,1.139167,13.917,22
swap,2000.000,0.010,0.950,1000,62288.535,62288.535,137558.806,15635,238000,6.569,54679.000,1.139167,13.917,28
swap,2000.000,0.010,0.950,1250,62288.535,62288.535,136751.824,19417,297500,6.527,54679.000,1.139167,13.917,36
swap,2000.000,0.010,0.950,1500,62288.535,62288.535,136750.194,23235,357000,6.508,54679.000,1.139167,13.917,43
swap,2000.000,0.010,0.975,250,62288.535,62288.535,135699.917,7884,120750,6.529,54679.000,1.139167,13.917,14
swap,2000.000,0.010,0.975,500,62288.535,62288.535,136993.699,15295,241500,6.333,54679.000,1.139167,13.917,29
swap,2000.000,0.010,0.975,750,62288.535,62288.535,136679.995,23295,362250,6.431,54679.000,1.139167,13.917,43
swap,2000.000,0.010,0.975,1000,62288.535,62288.535,136462.952,30684,483000,6.353,54679.000,1.139167,13.917,59
swap,2000.000,0.010,0.975,1250,62288.535,62288.535,136884.561,38673,603750,6.405,54679.000,1.139167,13.917,74
swap,2000.000,0.010,0.975,1500,62288.535,62288.535,137147.772,46270,724500,6.386,54679.000,1.139167,13.917,94
swap,2000.000,0.010,0.990,250,62288.535,62288.535,136350.194,19177,303750,6.313,54679.000,1.139167,13.917,36
swap,2000.000,0.010,0.990,500,62288.535,62288.535,136894.355,38273,607500,6.300,54679.000,1.139167,13.917,73
swap,2000.000,0.010,0.990,750,62288.535,62288.535,136729.160,57548,911250,6.315,54679.000,1.139167,13.917,110
swap,2000.000,0.010,0.990,1000,62288.535,62288.535,137269.335,77145,1215000,6.349,54679.000,1.139167,13.917,146
swap,2000.000,0.010,0.990,1250,62288.535,62288.535,137193.782,95756,1518750,6.305,54679.000,1.139167,13.917,187
swap,2000.000,0.010,0.990,1500,62288.535,62288.535,136860.181,115272,1822500,6.325,54679.000,1.139167,13.917,224
swap,2000.000,0.010,0.995,250,62288.535,62288.535,136591.460,38753,609000,6.363,54679.000,1.139167,13.917,74
swap,2000.000,0.010,0.995,500,62288.535,62288.535,137493.474,77246,1218000,6.342,54679.000,1.139167,13.917,148
swap,2000.000,0.010,0.995,750,62288.535,62288.535,136878.152,115552,1827000,6.325,54679.000,1.139167,13.917,223
swap,2000.000,0.010,0.995,1000,62288.535,61486.209,136985.007,154135,2436000,6.327,54679.000,1.124494,12.449,295
swap,2000.000,0.010,0.995,1250,62288.535,62288.535,137003.373,192157,3045000,6.311,54679.000,1.139167,13.917,370
swap,2000.000,0.010,0.995,1500,62288.535,62288.535,136984.943,229167,3654000,6.272,54679.000,1.139167,13.917,447
swap,2000.000,0.001,0.900,250,62288.535,62288.535,131817.011,2082,34500,6.035,54679.000,1.139167,13.917,4
swap,2000.000,0.001,0.900,500,62288.535,62288.535,135655.821,4069,69000,5.897,54679.000,1.139167,13.917,8
swap,2000.000,0.001,0.900,750,62288.535,62288.535,135920.518,5885,103500,5.686,54679.000,1.139167,13.917,12
swap,2000.000,0.001,0.900,1000,62288.535,62288.535,136889.428,7841,138000,5.682,54679.000,1.139167,13.917,17
swap,2000.000,0.001,0.900,1250,62288.535,62288.535,136422.245,9898,172500,5.738,54679.000,1.139167,13.917,20
swap,2000.000,0.001,0.900,1500,62288.535,62288.535,136247.353,11494,207000,5.553,54679.000,1.139167,13.917,25
swap,2000.000,0.001,0.925,250,62288.535,62288.535,132873.020,2675,46750,5.722,54679.000,1.139167,13.917,5
swap,2000.000,0.001,0.925,500,62288.535,62288.535,134564.179,5226,93500,5.589,54679.000,1.139167,13.917,12
swap,2000.000,0.001,0.925,750,62288.535,62288.535,136739.396,7973,140250,5.685,54679.000,1.139167,13.917,17
swap,2000.000,0.001,0.925,1000,62288.535,62288.535,136219.309,10460,187000,5.594,54679.000,1.139167,13.917,22
swap,2000.000,0.001,0.925,1250,62288.535,62288.535,136314.811,12972,233750,5.550,54679.000,1.139167,13.917,28
swap,2000.000,0.001,0.925,1500,62288.535,62288.535,136533.608,15446,280500,5.507,54679.000,1.139167,13.917,34
swap,2000.000,0.001,0.950,250,62288.535,62288.535,135048.944,3976,70750,5.620,54679.000,1.139167,13.917,8
swap,2000.000,0.001,0.950,500,62288.535,62288.535,136920.665,8116,141500,5.736,54679.000,1.139167,13.917,17
swap,2000.000,0.001,0.950,750,62288.535,62288.535,137683.553,11984,212250,5.646,54679.000,1.139167,13.917,25
swap,2000.000,0.001,0.950,1000,62288.535,62288.535,136600.360,15433,283000,5.453,54679.000,1.139167,13.917,34
swap,2000.000,0.001,0.950,1250,62288.535,62288.535,137587.502,19400,353750,5.484,54679.000,1.139167,13.917,43
swap,2000.000,0.001,0.950,1500,62288.535,62288.535,136563.471,23272,424500,5.482,54679.000,1.139167,13.917,51
swap,2000.000,0.001,0.975,250,62288.535,62288.535,135198.863,7861,143500,5.478,54679.000,1.139167,13.917,17
swap,2000.000,0.001,0.975,500,62288.535,62288.535,136688.094,15782,287000,5.499,54679.000,1.139167,13.917,34
swap,2000.000,0.001,0.975,750,62288.535,62288.535,136730.431,23287,430500,5.409,54679.000,1.139167,13.917,51
swap,2000.000,0.001,0.975,1000,62288.535,62288.535,136953.516,30928,574000,5.388,54679.000,1.139167,13.917,69
swap,2000.000,0.001,0.975,1250,62288.535,62288.535,137134.136,38933,717500,5.426,54679.000,1.139167,13.917,96
swap,2000.000,0.001,0.975,1500,62288.535,62288.535,137393.625,46078,861000,5.352,54679.000,1.139167,13.917,105
swap,2000.000,0.001,0.990,250,62288.535,62288.535,136692.406,19568,361000,5.420,54679.000,1.139167,13.917,44
swap,2000.000,0.001,0.990,500,62288.535,62288.535,137130.268,39256,722000,5.437,54679.000,1.139167,13.917,87
swap,2000.000,0.001,0.990,750,62288.535,62288.535,137178.710,57620,1083000,5.320,54679.000,1.139167,13.917,134
swap,2000.000,0.001,0.990,1000,62288.535,62288.535,137110.130,77543,1444000,5.370,54679.000,1.139167,13.917,178
swap,2000.000,0.001,0.990,1250,62288.535,62288.535,137376.978,97304,1805000,5.391,54679.000,1.139167,13.917,220
swap,2000.000,0.001,0.990,1500,62288.535,62122.792,137037.330,115532,2166000,5.334,54679.000,1.136136,13.614,263
swap,2000.000,0.001,0.995,250,62288.535,62288.535,136483.431,38718,723750,5.350,54679.000,1.139167,13.917,87
swap,2000.000,0.001,0.995,500,62288.535,62288.535,137159.541,76592,1447500,5.291,54679.000,1.139167,13.917,176
swap,2000.000,0.001,0.995,750,62288.535,62288.535,137146.477,115389,2171250,5.314,54679.000,1.139167,13.917,266
swap,2000.000,0.001,0.995,1000,62288.535,62288.535,136970.446,153791,2895000,5.312,54679.000,1.139167,13.917,351
swap,2000.000,0.001,0.995,1250,62288.535,62288.535,137074.164,191132,3618750,5.282,54679.000,1.139167,13.917,444
swap,2000.000,0.001,0.995,1500,62288.535,62288.535,137170.069,229787,4342500,5.292,54679.000,1.139167,13.917,529
swap,2000.000,0.000,0.900,250,62288.535,62288.535,133392.204,2107,40000,5.268,54679.000,1.139167,13.917,5
swap,2000.000,0.000,0.900,500,62288.535,62288.535,136083.996,3992,80000,4.990,54679.000,1.139167,13.917,9
swap,2000.000,0.000,0.900,750,62288.535,62288.535,135916.084,5971,120000,4.976,54679.000,1.139167,13.917,16
swap,2000.000,0.000,0.900,1000,62288.535,62288.535,136943.181,7872,160000,4.920,54679.000,1.139167,13.917,20
swap,2000.000,0.000,0.900,1250,62288.535,62288.535,137265.649,9888,200000,4.944,54679.000,1.139167,13.917,25
